System,Package,Module,Smell,Line Ini,Line Fin
PySmell,django.django.contrib.admin,checks,Long method,423,
PySmell,django.django.contrib.admin,checks,Long method,454,
PySmell,django.django.contrib.admin,checks,Long method,467,
PySmell,django.django.contrib.admin,checks,Long method,494,
PySmell,django.django.contrib.admin,checks,Long method,510,
PySmell,django.django.contrib.admin,checks,Long method,519,
PySmell,django.django.contrib.admin,checks,Long method,528,
PySmell,django.django.contrib.admin,checks,Long method,539,
PySmell,django.django.contrib.admin,checks,Long method,569,
PySmell,django.django.contrib.admin,checks,Long method,581,
PySmell,django.django.contrib.admin,checks,Long method,639,
PySmell,django.django.contrib.admin,checks,Long method,653,
PySmell,django.django.contrib.admin,checks,Long method,668,
PySmell,django.django.contrib.admin,checks,Long method,677,
PySmell,django.django.contrib.admin,checks,Long method,732,
PySmell,django.django.contrib.admin,checks,Long method,741,
PySmell,django.django.contrib.admin,checks,Long method,749,
PySmell,django.django.contrib.admin,checks,Long method,757,
PySmell,django.django.contrib.admin,checks,Long method,769,
PySmell,django.django.contrib.admin,checks,Long method,824,
PySmell,django.django.contrib.admin,checks,Long method,832,
PySmell,django.django.contrib.admin,checks,Long method,854,
PySmell,django.django.contrib.admin,checks,Long method,865,
PySmell,django.django.contrib.admin,checks,Long method,895,
PySmell,django.django.contrib.admin,checks,Long method,903,
PySmell,django.django.contrib.admin,checks,Long method,911,
PySmell,django.django.contrib.admin,checks,Long method,921,
PySmell,django.django.contrib.admin,checks,Long method,931,
PySmell,django.django.contrib.admin,checks,Long method,941,
PySmell,django.django.contrib.admin,checks,Long method,952,
PySmell,django.django.contrib.admin,checks,Long method,963,
PySmell,django.django.contrib.admin,decorators,Long method,1,
PySmell,django.django.contrib.admin,decorators,Long method,16,
PySmell,django.django.contrib.admin,filters,Long method,25,
PySmell,django.django.contrib.admin,filters,Long method,34,
PySmell,django.django.contrib.admin,filters,Long method,40,
PySmell,django.django.contrib.admin,filters,Long method,46,
PySmell,django.django.contrib.admin,filters,Long method,52,
PySmell,django.django.contrib.admin,filters,Long method,64,
PySmell,django.django.contrib.admin,filters,Long method,79,
PySmell,django.django.contrib.admin,filters,Long method,82,
PySmell,django.django.contrib.admin,filters,Long method,90,
PySmell,django.django.contrib.admin,filters,Long method,98,
PySmell,django.django.contrib.admin,filters,Long method,101,
PySmell,django.django.contrib.admin,filters,Long method,121,
PySmell,django.django.contrib.admin,filters,Long method,132,
PySmell,django.django.contrib.admin,filters,Long method,135,
PySmell,django.django.contrib.admin,filters,Long method,141,
PySmell,django.django.contrib.admin,filters,Long method,153,
PySmell,django.django.contrib.admin,filters,Long method,163,
PySmell,django.django.contrib.admin,filters,Long method,179,
PySmell,django.django.contrib.admin,filters,Long method,187,
PySmell,django.django.contrib.admin,filters,Long method,194,
PySmell,django.django.contrib.admin,filters,Long method,197,
PySmell,django.django.contrib.admin,filters,Long method,200,
PySmell,django.django.contrib.admin,filters,Long method,228,
PySmell,django.django.contrib.admin,filters,Long method,236,
PySmell,django.django.contrib.admin,filters,Long method,239,
PySmell,django.django.contrib.admin,filters,Long method,265,
PySmell,django.django.contrib.admin,filters,Long method,271,
PySmell,django.django.contrib.admin,filters,Long method,274,
PySmell,django.django.contrib.admin,filters,Long method,292,
PySmell,django.django.contrib.admin,filters,Long method,338,
PySmell,django.django.contrib.admin,filters,Long method,341,
PySmell,django.django.contrib.admin,filters,Long method,358,
PySmell,django.django.contrib.admin,filters,Long method,377,
PySmell,django.django.contrib.admin,filters,Long method,380,
PySmell,django.django.contrib.admin,filters,Long method,414,
PySmell,django.django.contrib.admin,forms,Long method,19,
PySmell,django.django.contrib.admin,helpers,Long method,35,
PySmell,django.django.contrib.admin,helpers,Long method,46,
PySmell,django.django.contrib.admin,helpers,Long method,55,
PySmell,django.django.contrib.admin,helpers,Long method,64,
PySmell,django.django.contrib.admin,helpers,Long method,73,
PySmell,django.django.contrib.admin,helpers,Long method,83,
PySmell,django.django.contrib.admin,helpers,Long method,89,
PySmell,django.django.contrib.admin,helpers,Long method,103,
PySmell,django.django.contrib.admin,helpers,Long method,111,
PySmell,django.django.contrib.admin,helpers,Long method,119,
PySmell,django.django.contrib.admin,helpers,Long method,125,
PySmell,django.django.contrib.admin,helpers,Long method,141,
PySmell,django.django.contrib.admin,helpers,Long method,146,
PySmell,django.django.contrib.admin,helpers,Long method,178,
PySmell,django.django.contrib.admin,helpers,Long method,187,
PySmell,django.django.contrib.admin,helpers,Long method,226,
PySmell,django.django.contrib.admin,helpers,Long method,239,
PySmell,django.django.contrib.admin,helpers,Long method,253,
PySmell,django.django.contrib.admin,helpers,Long method,270,
PySmell,django.django.contrib.admin,helpers,Long method,282,
PySmell,django.django.contrib.admin,helpers,Long method,292,
PySmell,django.django.contrib.admin,helpers,Long method,297,
PySmell,django.django.contrib.admin,helpers,Long method,308,
PySmell,django.django.contrib.admin,helpers,Long method,311,
PySmell,django.django.contrib.admin,helpers,Long method,318,
PySmell,django.django.contrib.admin,helpers,Long method,322,
PySmell,django.django.contrib.admin,helpers,Long method,328,
PySmell,django.django.contrib.admin,helpers,Long method,332,
PySmell,django.django.contrib.admin,helpers,Long method,345,
PySmell,django.django.contrib.admin,models,Long method,20,
PySmell,django.django.contrib.admin,models,Long method,62,
PySmell,django.django.contrib.admin,models,Long method,65,
PySmell,django.django.contrib.admin,models,Long method,78,
PySmell,django.django.contrib.admin,models,Long method,81,
PySmell,django.django.contrib.admin,models,Long method,84,
PySmell,django.django.contrib.admin,models,Long method,87,
PySmell,django.django.contrib.admin,models,Long method,91,
PySmell,django.django.contrib.admin,options,Long method,56,
PySmell,django.django.contrib.admin,options,Long method,63,
PySmell,django.django.contrib.admin,options,Long method,112,
PySmell,django.django.contrib.admin,options,Long method,115,
PySmell,django.django.contrib.admin,options,Long method,120,
PySmell,django.django.contrib.admin,options,Long method,178,
PySmell,django.django.contrib.admin,options,Long method,196,
PySmell,django.django.contrib.admin,options,Long method,209,
PySmell,django.django.contrib.admin,options,Long method,230,
PySmell,django.django.contrib.admin,options,Long method,262,
PySmell,django.django.contrib.admin,options,Long method,275,
PySmell,django.django.contrib.admin,options,Long method,284,
PySmell,django.django.contrib.admin,options,Long method,290,
PySmell,django.django.contrib.admin,options,Long method,298,
PySmell,django.django.contrib.admin,options,Long method,304,
PySmell,django.django.contrib.admin,options,Long method,310,
PySmell,django.django.contrib.admin,options,Long method,316,
PySmell,django.django.contrib.admin,options,Long method,328,
PySmell,django.django.contrib.admin,options,Long method,379,
PySmell,django.django.contrib.admin,options,Long method,422,
PySmell,django.django.contrib.admin,options,Long method,431,
PySmell,django.django.contrib.admin,options,Long method,446,
PySmell,django.django.contrib.admin,options,Long method,461,
PySmell,django.django.contrib.admin,options,Long method,510,
PySmell,django.django.contrib.admin,options,Long method,516,
PySmell,django.django.contrib.admin,options,Long method,519,
PySmell,django.django.contrib.admin,options,Long method,534,
PySmell,django.django.contrib.admin,options,Long method,537,
PySmell,django.django.contrib.admin,options,Long method,538,
PySmell,django.django.contrib.admin,options,Long method,558,
PySmell,django.django.contrib.admin,options,Long method,562,
PySmell,django.django.contrib.admin,options,Long method,577,
PySmell,django.django.contrib.admin,options,Long method,589,
PySmell,django.django.contrib.admin,options,Long method,595,
PySmell,django.django.contrib.admin,options,Long method,642,
PySmell,django.django.contrib.admin,options,Long method,649,
PySmell,django.django.contrib.admin,options,Long method,664,
PySmell,django.django.contrib.admin,options,Long method,678,
PySmell,django.django.contrib.admin,options,Long method,691,
PySmell,django.django.contrib.admin,options,Long method,698,
PySmell,django.django.contrib.admin,options,Long method,701,
PySmell,django.django.contrib.admin,options,Long method,717,
PySmell,django.django.contrib.admin,options,Long method,733,
PySmell,django.django.contrib.admin,options,Long method,749,
PySmell,django.django.contrib.admin,options,Long method,756,
PySmell,django.django.contrib.admin,options,Long method,793,
PySmell,django.django.contrib.admin,options,Long method,804,
PySmell,django.django.contrib.admin,options,Long method,834,
PySmell,django.django.contrib.admin,options,Long method,841,
PySmell,django.django.contrib.admin,options,Long method,853,
PySmell,django.django.contrib.admin,options,Long method,860,
PySmell,django.django.contrib.admin,options,Long method,867,
PySmell,django.django.contrib.admin,options,Long method,874,
PySmell,django.django.contrib.admin,options,Long method,880,
PySmell,django.django.contrib.admin,options,Long method,907,
PySmell,django.django.contrib.admin,options,Long method,925,
PySmell,django.django.contrib.admin,options,Long method,953,
PySmell,django.django.contrib.admin,options,Long method,978,
PySmell,django.django.contrib.admin,options,Long method,985,
PySmell,django.django.contrib.admin,options,Long method,991,
PySmell,django.django.contrib.admin,options,Long method,997,
PySmell,django.django.contrib.admin,options,Long method,1003,
PySmell,django.django.contrib.admin,options,Long method,1015,
PySmell,django.django.contrib.admin,options,Long method,1052,
PySmell,django.django.contrib.admin,options,Long method,1101,
PySmell,django.django.contrib.admin,options,Long method,1155,
PySmell,django.django.contrib.admin,options,Long method,1172,
PySmell,django.django.contrib.admin,options,Long method,1190,
PySmell,django.django.contrib.admin,options,Long method,1257,
PySmell,django.django.contrib.admin,options,Long method,1289,
PySmell,django.django.contrib.admin,options,Long method,1306,
PySmell,django.django.contrib.admin,options,Long method,1318,
PySmell,django.django.contrib.admin,options,Long method,1334,
PySmell,django.django.contrib.admin,options,Long method,1432,
PySmell,django.django.contrib.admin,options,Long method,1435,
PySmell,django.django.contrib.admin,options,Long method,1438,
PySmell,django.django.contrib.admin,options,Long method,1598,
PySmell,django.django.contrib.admin,options,Long method,1665,
PySmell,django.django.contrib.admin,options,Long method,1706,
PySmell,django.django.contrib.admin,options,Long method,1756,
PySmell,django.django.contrib.admin,options,Long method,1767,
PySmell,django.django.contrib.admin,options,Long method,1776,
PySmell,django.django.contrib.admin,options,Long method,1780,
PySmell,django.django.contrib.admin,options,Long method,1784,
PySmell,django.django.contrib.admin,options,Long method,1788,
PySmell,django.django.contrib.admin,options,Long method,1824,
PySmell,django.django.contrib.admin,options,Long method,1854,
PySmell,django.django.contrib.admin,options,Long method,1866,
PySmell,django.django.contrib.admin,options,Long method,1872,
PySmell,django.django.contrib.admin,options,Long method,1878,
PySmell,django.django.contrib.admin,options,Long method,1887,
PySmell,django.django.contrib.admin,options,Long method,1899,
PySmell,django.django.contrib.admin,sites,Long method,61,
PySmell,django.django.contrib.admin,sites,Long method,67,
PySmell,django.django.contrib.admin,sites,Long method,113,
PySmell,django.django.contrib.admin,sites,Long method,126,
PySmell,django.django.contrib.admin,sites,Long method,132,
PySmell,django.django.contrib.admin,sites,Long method,140,
PySmell,django.django.contrib.admin,sites,Long method,146,
PySmell,django.django.contrib.admin,sites,Long method,153,
PySmell,django.django.contrib.admin,sites,Long method,160,
PySmell,django.django.contrib.admin,sites,Long method,164,
PySmell,django.django.contrib.admin,sites,Long method,168,
PySmell,django.django.contrib.admin,sites,Long method,175,
PySmell,django.django.contrib.admin,sites,Long method,209,
PySmell,django.django.contrib.admin,sites,Long method,232,
PySmell,django.django.contrib.admin,sites,Long method,253,
PySmell,django.django.contrib.admin,sites,Long method,263,
PySmell,django.django.contrib.admin,sites,Long method,264,
PySmell,django.django.contrib.admin,sites,Long method,301,
PySmell,django.django.contrib.admin,sites,Long method,305,
PySmell,django.django.contrib.admin,sites,Long method,318,
PySmell,django.django.contrib.admin,sites,Long method,335,
PySmell,django.django.contrib.admin,sites,Long method,348,
PySmell,django.django.contrib.admin,sites,Long method,361,
PySmell,django.django.contrib.admin,sites,Long method,377,
PySmell,django.django.contrib.admin,sites,Long method,409,
PySmell,django.django.contrib.admin,sites,Long method,476,
PySmell,django.django.contrib.admin,sites,Long method,492,
PySmell,django.django.contrib.admin,sites,Long method,512,
PySmell,django.django.contrib.admin,tests,Long method,20,
PySmell,django.django.contrib.admin,tests,Long method,32,
PySmell,django.django.contrib.admin,tests,Long method,38,
PySmell,django.django.contrib.admin,tests,Long method,48,
PySmell,django.django.contrib.admin,tests,Long method,55,
PySmell,django.django.contrib.admin,tests,Long method,62,
PySmell,django.django.contrib.admin,tests,Long method,73,
PySmell,django.django.contrib.admin,tests,Long method,85,
PySmell,django.django.contrib.admin,tests,Long method,97,
PySmell,django.django.contrib.admin,tests,Long method,111,
PySmell,django.django.contrib.admin,tests,Long method,125,
PySmell,django.django.contrib.admin,tests,Long method,134,
PySmell,django.django.contrib.admin,tests,Long method,146,
PySmell,django.django.contrib.admin,tests,Long method,157,
PySmell,django.django.contrib.admin,utils,Long method,22,
PySmell,django.django.contrib.admin,utils,Long method,43,
PySmell,django.django.contrib.admin,utils,Long method,59,
PySmell,django.django.contrib.admin,utils,Long method,76,
PySmell,django.django.contrib.admin,utils,Long method,97,
PySmell,django.django.contrib.admin,utils,Long method,109,
PySmell,django.django.contrib.admin,utils,Long method,119,
PySmell,django.django.contrib.admin,utils,Long method,131,
PySmell,django.django.contrib.admin,utils,Long method,171,
PySmell,django.django.contrib.admin,utils,Long method,177,
PySmell,django.django.contrib.admin,utils,Long method,180,
PySmell,django.django.contrib.admin,utils,Long method,196,
PySmell,django.django.contrib.admin,utils,Long method,200,
PySmell,django.django.contrib.admin,utils,Long method,215,
PySmell,django.django.contrib.admin,utils,Long method,225,
PySmell,django.django.contrib.admin,utils,Long method,233,
PySmell,django.django.contrib.admin,utils,Long method,252,
PySmell,django.django.contrib.admin,utils,Long method,270,
PySmell,django.django.contrib.admin,utils,Long method,299,
PySmell,django.django.contrib.admin,utils,Long method,315,
PySmell,django.django.contrib.admin,utils,Long method,370,
PySmell,django.django.contrib.admin,utils,Long method,382,
PySmell,django.django.contrib.admin,utils,Long method,407,
PySmell,django.django.contrib.admin,utils,Long method,428,
PySmell,django.django.contrib.admin,utils,Long method,435,
PySmell,django.django.contrib.admin,utils,Long method,466,
PySmell,django.django.contrib.admin,utils,Long method,486,
PySmell,django.django.contrib.admin,widgets,Long method,32,
PySmell,django.django.contrib.admin,widgets,Long method,37,
PySmell,django.django.contrib.admin,widgets,Long method,42,
PySmell,django.django.contrib.admin,widgets,Long method,58,
PySmell,django.django.contrib.admin,widgets,Long method,63,
PySmell,django.django.contrib.admin,widgets,Long method,71,
PySmell,django.django.contrib.admin,widgets,Long method,76,
PySmell,django.django.contrib.admin,widgets,Long method,87,
PySmell,django.django.contrib.admin,widgets,Long method,93,
PySmell,django.django.contrib.admin,widgets,Long method,100,
PySmell,django.django.contrib.admin,widgets,Long method,119,
PySmell,django.django.contrib.admin,widgets,Long method,147,
PySmell,django.django.contrib.admin,widgets,Long method,153,
PySmell,django.django.contrib.admin,widgets,Long method,184,
PySmell,django.django.contrib.admin,widgets,Long method,190,
PySmell,django.django.contrib.admin,widgets,Long method,196,
PySmell,django.django.contrib.admin,widgets,Long method,210,
PySmell,django.django.contrib.admin,widgets,Long method,222,
PySmell,django.django.contrib.admin,widgets,Long method,225,
PySmell,django.django.contrib.admin,widgets,Long method,228,
PySmell,django.django.contrib.admin,widgets,Long method,241,
PySmell,django.django.contrib.admin,widgets,Long method,262,
PySmell,django.django.contrib.admin,widgets,Long method,269,
PySmell,django.django.contrib.admin,widgets,Long method,273,
PySmell,django.django.contrib.admin,widgets,Long method,277,
PySmell,django.django.contrib.admin,widgets,Long method,281,
PySmell,django.django.contrib.admin,widgets,Long method,316,
PySmell,django.django.contrib.admin,widgets,Long method,321,
PySmell,django.django.contrib.admin,widgets,Long method,324,
PySmell,django.django.contrib.admin,widgets,Long method,329,
PySmell,django.django.contrib.admin,widgets,Long method,337,
PySmell,django.django.contrib.admin,widgets,Long method,345,
PySmell,django.django.contrib.admin,widgets,Long method,353,
PySmell,django.django.contrib.admin,widgets,Long method,359,
PySmell,django.django.contrib.admin,widgets,Long method,375,
PySmell,django.django.contrib.admin,widgets,Long method,387,
PySmell,django.django.contrib.admin,__init__,Long method,25,
PySmell,django.django.db.models,aggregates,Long method,17,
PySmell,django.django.db.models,aggregates,Long method,29,
PySmell,django.django.db.models,aggregates,Long method,36,
PySmell,django.django.db.models,aggregates,Long method,44,
PySmell,django.django.db.models,aggregates,Long method,48,
PySmell,django.django.db.models,aggregates,Long method,63,
PySmell,django.django.db.models,aggregates,Long method,69,
PySmell,django.django.db.models,aggregates,Long method,76,
PySmell,django.django.db.models,aggregates,Long method,95,
PySmell,django.django.db.models,aggregates,Long method,99,
PySmell,django.django.db.models,aggregates,Long method,106,
PySmell,django.django.db.models,aggregates,Long method,116,
PySmell,django.django.db.models,aggregates,Long method,129,
PySmell,django.django.db.models,aggregates,Long method,133,
PySmell,django.django.db.models,aggregates,Long method,140,
PySmell,django.django.db.models,base,Long method,43,
PySmell,django.django.db.models,base,Long method,53,
PySmell,django.django.db.models,base,Long method,58,
PySmell,django.django.db.models,base,Long method,71,
PySmell,django.django.db.models,base,Long method,286,
PySmell,django.django.db.models,base,Long method,295,
PySmell,django.django.db.models,base,Long method,302,
PySmell,django.django.db.models,base,Long method,339,
PySmell,django.django.db.models,base,Long method,350,
PySmell,django.django.db.models,base,Long method,446,
PySmell,django.django.db.models,base,Long method,456,
PySmell,django.django.db.models,base,Long method,463,
PySmell,django.django.db.models,base,Long method,468,
PySmell,django.django.db.models,base,Long method,478,
PySmell,django.django.db.models,base,Long method,481,
PySmell,django.django.db.models,base,Long method,486,
PySmell,django.django.db.models,base,Long method,507,
PySmell,django.django.db.models,base,Long method,524,
PySmell,django.django.db.models,base,Long method,529,
PySmell,django.django.db.models,base,Long method,534,
PySmell,django.django.db.models,base,Long method,543,
PySmell,django.django.db.models,base,Long method,599,
PySmell,django.django.db.models,base,Long method,616,
PySmell,django.django.db.models,base,Long method,702,
PySmell,django.django.db.models,base,Long method,740,
PySmell,django.django.db.models,base,Long method,764,
PySmell,django.django.db.models,base,Long method,816,
PySmell,django.django.db.models,base,Long method,844,
PySmell,django.django.db.models,base,Long method,852,
PySmell,django.django.db.models,base,Long method,865,
PySmell,django.django.db.models,base,Long method,869,
PySmell,django.django.db.models,base,Long method,885,
PySmell,django.django.db.models,base,Long method,900,
PySmell,django.django.db.models,base,Long method,905,
PySmell,django.django.db.models,base,Long method,914,
PySmell,django.django.db.models,base,Long method,930,
PySmell,django.django.db.models,base,Long method,982,
PySmell,django.django.db.models,base,Long method,1025,
PySmell,django.django.db.models,base,Long method,1054,
PySmell,django.django.db.models,base,Long method,1071,
PySmell,django.django.db.models,base,Long method,1101,
PySmell,django.django.db.models,base,Long method,1137,
PySmell,django.django.db.models,base,Long method,1162,
PySmell,django.django.db.models,base,Long method,1184,
PySmell,django.django.db.models,base,Long method,1216,
PySmell,django.django.db.models,base,Long method,1231,
PySmell,django.django.db.models,base,Long method,1240,
PySmell,django.django.db.models,base,Long method,1251,
PySmell,django.django.db.models,base,Long method,1283,
PySmell,django.django.db.models,base,Long method,1303,
PySmell,django.django.db.models,base,Long method,1364,
PySmell,django.django.db.models,base,Long method,1389,
PySmell,django.django.db.models,base,Long method,1419,
PySmell,django.django.db.models,base,Long method,1449,
PySmell,django.django.db.models,base,Long method,1502,
PySmell,django.django.db.models,base,Long method,1571,
PySmell,django.django.db.models,base,Long method,1648,
PySmell,django.django.db.models,base,Long method,1660,
PySmell,django.django.db.models,base,Long method,1667,
PySmell,django.django.db.models,base,Long method,1684,
PySmell,django.django.db.models,base,Long method,1691,
PySmell,django.django.db.models,base,Long method,1707,
PySmell,django.django.db.models,deletion,Long method,10,
PySmell,django.django.db.models,deletion,Long method,15,
PySmell,django.django.db.models,deletion,Long method,22,
PySmell,django.django.db.models,deletion,Long method,31,
PySmell,django.django.db.models,deletion,Long method,33,
PySmell,django.django.db.models,deletion,Long method,36,
PySmell,django.django.db.models,deletion,Long method,42,
PySmell,django.django.db.models,deletion,Long method,46,
PySmell,django.django.db.models,deletion,Long method,50,
PySmell,django.django.db.models,deletion,Long method,54,
PySmell,django.django.db.models,deletion,Long method,64,
PySmell,django.django.db.models,deletion,Long method,80,
PySmell,django.django.db.models,deletion,Long method,107,
PySmell,django.django.db.models,deletion,Long method,119,
PySmell,django.django.db.models,deletion,Long method,155,
PySmell,django.django.db.models,deletion,Long method,167,
PySmell,django.django.db.models,deletion,Long method,229,
PySmell,django.django.db.models,deletion,Long method,237,
PySmell,django.django.db.models,deletion,Long method,242,
PySmell,django.django.db.models,deletion,Long method,261,
PySmell,django.django.db.models,expressions,Long method,36,
PySmell,django.django.db.models,expressions,Long method,52,
PySmell,django.django.db.models,expressions,Long method,55,
PySmell,django.django.db.models,expressions,Long method,58,
PySmell,django.django.db.models,expressions,Long method,61,
PySmell,django.django.db.models,expressions,Long method,64,
PySmell,django.django.db.models,expressions,Long method,67,
PySmell,django.django.db.models,expressions,Long method,70,
PySmell,django.django.db.models,expressions,Long method,73,
PySmell,django.django.db.models,expressions,Long method,78,
PySmell,django.django.db.models,expressions,Long method,81,
PySmell,django.django.db.models,expressions,Long method,86,
PySmell,django.django.db.models,expressions,Long method,89,
PySmell,django.django.db.models,expressions,Long method,92,
PySmell,django.django.db.models,expressions,Long method,95,
PySmell,django.django.db.models,expressions,Long method,98,
PySmell,django.django.db.models,expressions,Long method,101,
PySmell,django.django.db.models,expressions,Long method,104,
PySmell,django.django.db.models,expressions,Long method,107,
PySmell,django.django.db.models,expressions,Long method,110,
PySmell,django.django.db.models,expressions,Long method,115,
PySmell,django.django.db.models,expressions,Long method,129,
PySmell,django.django.db.models,expressions,Long method,132,
PySmell,django.django.db.models,expressions,Long method,135,
PySmell,django.django.db.models,expressions,Long method,138,
PySmell,django.django.db.models,expressions,Long method,141,
PySmell,django.django.db.models,expressions,Long method,148,
PySmell,django.django.db.models,expressions,Long method,176,
PySmell,django.django.db.models,expressions,Long method,183,
PySmell,django.django.db.models,expressions,Long method,190,
PySmell,django.django.db.models,expressions,Long method,213,
PySmell,django.django.db.models,expressions,Long method,219,
PySmell,django.django.db.models,expressions,Long method,223,
PySmell,django.django.db.models,expressions,Long method,232,
PySmell,django.django.db.models,expressions,Long method,244,
PySmell,django.django.db.models,expressions,Long method,272,
PySmell,django.django.db.models,expressions,Long method,290,
PySmell,django.django.db.models,expressions,Long method,293,
PySmell,django.django.db.models,expressions,Long method,296,
PySmell,django.django.db.models,expressions,Long method,302,
PySmell,django.django.db.models,expressions,Long method,307,
PySmell,django.django.db.models,expressions,Long method,325,
PySmell,django.django.db.models,expressions,Long method,333,
PySmell,django.django.db.models,expressions,Long method,340,
PySmell,django.django.db.models,expressions,Long method,343,
PySmell,django.django.db.models,expressions,Long method,346,
PySmell,django.django.db.models,expressions,Long method,349,
PySmell,django.django.db.models,expressions,Long method,370,
PySmell,django.django.db.models,expressions,Long method,376,
PySmell,django.django.db.models,expressions,Long method,379,
PySmell,django.django.db.models,expressions,Long method,382,
PySmell,django.django.db.models,expressions,Long method,385,
PySmell,django.django.db.models,expressions,Long method,388,
PySmell,django.django.db.models,expressions,Long method,414,
PySmell,django.django.db.models,expressions,Long method,423,
PySmell,django.django.db.models,expressions,Long method,435,
PySmell,django.django.db.models,expressions,Long method,455,
PySmell,django.django.db.models,expressions,Long method,462,
PySmell,django.django.db.models,expressions,Long method,465,
PySmell,django.django.db.models,expressions,Long method,468,
PySmell,django.django.db.models,expressions,Long method,471,
PySmell,django.django.db.models,expressions,Long method,474,
PySmell,django.django.db.models,expressions,Long method,486,
PySmell,django.django.db.models,expressions,Long method,492,
PySmell,django.django.db.models,expressions,Long method,499,
PySmell,django.django.db.models,expressions,Long method,502,
PySmell,django.django.db.models,expressions,Long method,505,
PySmell,django.django.db.models,expressions,Long method,512,
PySmell,django.django.db.models,expressions,Long method,528,
PySmell,django.django.db.models,expressions,Long method,537,
PySmell,django.django.db.models,expressions,Long method,548,
PySmell,django.django.db.models,expressions,Long method,560,
PySmell,django.django.db.models,expressions,Long method,563,
PySmell,django.django.db.models,expressions,Long method,579,
PySmell,django.django.db.models,expressions,Long method,584,
PySmell,django.django.db.models,expressions,Long method,589,
PySmell,django.django.db.models,expressions,Long method,598,
PySmell,django.django.db.models,expressions,Long method,604,
PySmell,django.django.db.models,expressions,Long method,607,
PySmell,django.django.db.models,expressions,Long method,610,
PySmell,django.django.db.models,expressions,Long method,615,
PySmell,django.django.db.models,expressions,Long method,618,
PySmell,django.django.db.models,expressions,Long method,623,
PySmell,django.django.db.models,expressions,Long method,626,
PySmell,django.django.db.models,expressions,Long method,629,
PySmell,django.django.db.models,expressions,Long method,637,
PySmell,django.django.db.models,expressions,Long method,643,
PySmell,django.django.db.models,expressions,Long method,647,
PySmell,django.django.db.models,expressions,Long method,651,
PySmell,django.django.db.models,expressions,Long method,654,
PySmell,django.django.db.models,expressions,Long method,657,
PySmell,django.django.db.models,expressions,Long method,669,
PySmell,django.django.db.models,expressions,Long method,673,
PySmell,django.django.db.models,expressions,Long method,676,
PySmell,django.django.db.models,expressions,Long method,679,
PySmell,django.django.db.models,expressions,Long method,682,
PySmell,django.django.db.models,expressions,Long method,687,
PySmell,django.django.db.models,expressions,Long method,690,
PySmell,django.django.db.models,expressions,Long method,693,
PySmell,django.django.db.models,expressions,Long method,703,
PySmell,django.django.db.models,expressions,Long method,707,
PySmell,django.django.db.models,expressions,Long method,710,
PySmell,django.django.db.models,expressions,Long method,713,
PySmell,django.django.db.models,expressions,Long method,716,
PySmell,django.django.db.models,expressions,Long method,723,
PySmell,django.django.db.models,expressions,Long method,732,
PySmell,django.django.db.models,expressions,Long method,735,
PySmell,django.django.db.models,expressions,Long method,738,
PySmell,django.django.db.models,expressions,Long method,741,
PySmell,django.django.db.models,expressions,Long method,744,
PySmell,django.django.db.models,expressions,Long method,748,
PySmell,django.django.db.models,expressions,Long method,755,
PySmell,django.django.db.models,expressions,Long method,768,
PySmell,django.django.db.models,expressions,Long method,791,
PySmell,django.django.db.models,expressions,Long method,800,
PySmell,django.django.db.models,expressions,Long method,803,
PySmell,django.django.db.models,expressions,Long method,806,
PySmell,django.django.db.models,expressions,Long method,809,
PySmell,django.django.db.models,expressions,Long method,813,
PySmell,django.django.db.models,expressions,Long method,821,
PySmell,django.django.db.models,expressions,Long method,826,
PySmell,django.django.db.models,expressions,Long method,852,
PySmell,django.django.db.models,expressions,Long method,858,
PySmell,django.django.db.models,expressions,Long method,861,
PySmell,django.django.db.models,expressions,Long method,864,
PySmell,django.django.db.models,expressions,Long method,867,
PySmell,django.django.db.models,expressions,Long method,878,
PySmell,django.django.db.models,expressions,Long method,883,
PySmell,django.django.db.models,expressions,Long method,889,
PySmell,django.django.db.models,expressions,Long method,899,
PySmell,django.django.db.models,expressions,Long method,910,
PySmell,django.django.db.models,expressions,Long method,914,
PySmell,django.django.db.models,expressions,Long method,917,
PySmell,django.django.db.models,expressions,Long method,920,
PySmell,django.django.db.models,expressions,Long method,929,
PySmell,django.django.db.models,expressions,Long method,934,
PySmell,django.django.db.models,expressions,Long method,941,
PySmell,django.django.db.models,expressions,Long method,956,
PySmell,django.django.db.models,expressions,Long method,962,
PySmell,django.django.db.models,expressions,Long method,966,
PySmell,django.django.db.models,expressions,Long method,969,
PySmell,django.django.db.models,expressions,Long method,972,
PySmell,django.django.db.models,expressions,Long method,979,
PySmell,django.django.db.models,expressions,Long method,985,
PySmell,django.django.db.models,expressions,Long method,989,
PySmell,django.django.db.models,expressions,Long method,992,
PySmell,django.django.db.models,functions,Long method,15,
PySmell,django.django.db.models,functions,Long method,20,
PySmell,django.django.db.models,functions,Long method,41,
PySmell,django.django.db.models,functions,Long method,44,
PySmell,django.django.db.models,functions,Long method,50,
PySmell,django.django.db.models,functions,Long method,56,
PySmell,django.django.db.models,functions,Long method,75,
PySmell,django.django.db.models,functions,Long method,81,
PySmell,django.django.db.models,functions,Long method,100,
PySmell,django.django.db.models,functions,Long method,105,
PySmell,django.django.db.models,functions,Long method,120,
PySmell,django.django.db.models,functions,Long method,125,
PySmell,django.django.db.models,functions,Long method,135,
PySmell,django.django.db.models,functions,Long method,139,
